segment_id,original_file,label,segment_index,original_length,strategy
seg_000068,JS00362.hea,1,0,5000,head_tail
seg_000069,JS00366.hea,1,0,5000,head_tail
seg_000070,JS00378.hea,1,0,5000,head_tail
seg_000071,JS00379.hea,1,0,5000,head_tail
seg_000073,JS00383.hea,1,0,5000,head_tail
seg_000074,JS00392.hea,1,0,5000,head_tail
seg_000075,JS00393.hea,1,0,5000,head_tail
seg_000078,JS00414.hea,1,0,5000,head_tail
seg_000079,JS00417.hea,1,0,5000,head_tail
seg_000081,JS00441.hea,1,0,5000,head_tail
seg_000082,JS00442.hea,1,0,5000,head_tail
seg_000085,JS00495.hea,1,0,5000,head_tail
seg_000086,JS00498.hea,1,0,5000,head_tail
seg_000087,JS00503.hea,1,0,5000,head_tail
seg_000090,JS00536.hea,1,0,5000,head_tail
seg_000091,JS00545.hea,1,0,5000,head_tail
seg_000093,JS00573.hea,1,0,5000,head_tail
seg_000094,JS00589.hea,1,0,5000,head_tail
seg_000096,JS00591.hea,1,0,5000,head_tail
seg_000097,JS00597.hea,1,0,5000,head_tail
seg_000098,JS00605.hea,1,0,5000,head_tail
seg_000099,JS00611.hea,1,0,5000,head_tail
seg_000100,JS00618.hea,1,0,5000,head_tail
seg_000102,JS00624.hea,1,0,5000,head_tail
seg_000103,JS00639.hea,1,0,5000,head_tail
seg_000104,JS00643.hea,1,0,5000,head_tail
seg_000105,JS00646.hea,1,0,5000,head_tail
seg_000107,JS00661.hea,1,0,5000,head_tail
seg_000108,JS00669.hea,1,0,5000,head_tail
seg_000110,JS00679.hea,1,0,5000,head_tail
seg_000113,JS00692.hea,1,0,5000,head_tail
seg_000114,JS00693.hea,1,0,5000,head_tail
seg_000115,JS00698.hea,1,0,5000,head_tail
seg_000116,JS00706.hea,1,0,5000,head_tail
seg_000117,JS00709.hea,1,0,5000,head_tail
seg_000119,JS00718.hea,1,0,5000,head_tail
seg_000122,JS00748.hea,1,0,5000,head_tail
seg_000123,JS00763.hea,1,0,5000,head_tail
seg_000126,JS00774.hea,1,0,5000,head_tail
seg_000128,JS00777.hea,1,0,5000,head_tail
seg_000129,JS00778.hea,1,0,5000,head_tail
seg_000132,JS00785.hea,1,0,5000,head_tail
seg_000133,JS00788.hea,1,0,5000,head_tail
seg_000134,JS00794.hea,1,0,5000,head_tail
seg_000137,JS00806.hea,1,0,5000,head_tail
seg_000139,JS00822.hea,1,0,5000,head_tail
seg_000141,JS00824.hea,1,0,5000,head_tail
seg_000142,JS00831.hea,1,0,5000,head_tail
seg_000144,JS00848.hea,1,0,5000,head_tail
seg_000145,JS00852.hea,1,0,5000,head_tail
seg_000146,JS00864.hea,1,0,5000,head_tail
seg_000148,JS00888.hea,1,0,5000,head_tail
seg_000149,JS00905.hea,1,0,5000,head_tail
seg_000151,JS00922.hea,1,0,5000,head_tail
seg_000152,JS00928.hea,1,0,5000,head_tail
seg_000153,JS00933.hea,1,0,5000,head_tail
seg_000155,JS00959.hea,1,0,5000,head_tail
seg_000156,JS00963.hea,1,0,5000,head_tail
seg_000158,JS00969.hea,1,0,5000,head_tail
seg_000159,JS00971.hea,1,0,5000,head_tail
seg_000161,JS00977.hea,1,0,5000,head_tail
seg_000162,JS00985.hea,1,0,5000,head_tail
seg_000164,JS00995.hea,1,0,5000,head_tail
seg_000165,JS01004.hea,1,0,5000,head_tail
seg_000167,JS01007.hea,1,0,5000,head_tail
seg_000168,JS01011.hea,1,0,5000,head_tail
seg_000170,JS01013.hea,1,0,5000,head_tail
seg_000171,JS01020.hea,1,0,5000,head_tail
seg_000173,JS01031.hea,1,0,5000,head_tail
seg_000174,JS01038.hea,1,0,5000,head_tail
seg_000175,JS01041.hea,1,0,5000,head_tail
seg_000176,JS01043.hea,1,0,5000,head_tail
seg_000177,JS01064.hea,1,0,5000,head_tail
seg_000178,JS01065.hea,1,0,5000,head_tail
seg_000180,JS01088.hea,1,0,5000,head_tail
seg_000182,JS01102.hea,1,0,5000,head_tail
seg_000183,JS01117.hea,1,0,5000,head_tail
seg_000184,JS01119.hea,1,0,5000,head_tail
seg_000186,JS01126.hea,1,0,5000,head_tail
seg_000187,JS01127.hea,1,0,5000,head_tail
seg_000190,JS01136.hea,1,0,5000,head_tail
seg_000191,JS01138.hea,1,0,5000,head_tail
seg_000192,JS01149.hea,1,0,5000,head_tail
seg_000193,JS01158.hea,1,0,5000,head_tail
seg_000194,JS01170.hea,1,0,5000,head_tail
seg_000197,JS01192.hea,1,0,5000,head_tail
seg_000198,JS01195.hea,1,0,5000,head_tail
seg_000199,JS01207.hea,1,0,5000,head_tail
seg_000200,JS01210.hea,1,0,5000,head_tail
seg_000202,JS01218.hea,1,0,5000,head_tail
seg_000204,JS01229.hea,1,0,5000,head_tail
seg_000206,JS01232.hea,1,0,5000,head_tail
seg_000207,JS01235.hea,1,0,5000,head_tail
seg_000208,JS01239.hea,1,0,5000,head_tail
seg_000209,JS01245.hea,1,0,5000,head_tail
seg_000210,JS01247.hea,1,0,5000,head_tail
seg_000212,JS01253.hea,1,0,5000,head_tail
seg_000215,JS01265.hea,1,0,5000,head_tail
seg_000216,JS01269.hea,1,0,5000,head_tail
seg_000217,JS01270.hea,1,0,5000,head_tail
seg_000218,JS01273.hea,1,0,5000,head_tail
seg_000221,JS01291.hea,1,0,5000,head_tail
seg_000224,JS01315.hea,1,0,5000,head_tail
seg_000225,JS01317.hea,1,0,5000,head_tail
seg_000226,JS01322.hea,1,0,5000,head_tail
seg_000227,JS01341.hea,1,0,5000,head_tail
seg_000229,JS01346.hea,1,0,5000,head_tail
seg_000231,JS01357.hea,1,0,5000,head_tail
seg_000234,JS01383.hea,1,0,5000,head_tail
seg_000235,JS01389.hea,1,0,5000,head_tail
seg_000236,JS01394.hea,1,0,5000,head_tail
seg_000239,JS01403.hea,1,0,5000,head_tail
seg_000240,JS01407.hea,1,0,5000,head_tail
seg_000241,JS01415.hea,1,0,5000,head_tail
seg_000242,JS01419.hea,1,0,5000,head_tail
seg_000243,JS01420.hea,1,0,5000,head_tail
seg_000245,JS01424.hea,1,0,5000,head_tail
seg_000247,JS01430.hea,1,0,5000,head_tail
seg_000248,JS01438.hea,1,0,5000,head_tail
seg_000250,JS01456.hea,1,0,5000,head_tail
seg_000252,JS01471.hea,1,0,5000,head_tail
seg_000253,JS01478.hea,1,0,5000,head_tail
seg_000254,JS01481.hea,1,0,5000,head_tail
seg_000255,JS01484.hea,1,0,5000,head_tail
seg_000256,JS01499.hea,1,0,5000,head_tail
seg_000257,JS01509.hea,1,0,5000,head_tail
seg_000258,JS01520.hea,1,0,5000,head_tail
seg_000260,JS01531.hea,1,0,5000,head_tail
seg_000261,JS01535.hea,1,0,5000,head_tail
seg_000264,JS01553.hea,1,0,5000,head_tail
seg_000265,JS01554.hea,1,0,5000,head_tail
seg_000268,JS01572.hea,1,0,5000,head_tail
seg_000269,JS01573.hea,1,0,5000,head_tail
seg_000270,JS01574.hea,1,0,5000,head_tail
seg_000271,JS01575.hea,1,0,5000,head_tail
seg_000273,JS01586.hea,1,0,5000,head_tail
seg_000274,JS01592.hea,1,0,5000,head_tail
seg_000275,JS01595.hea,1,0,5000,head_tail
seg_000278,JS01602.hea,1,0,5000,head_tail
seg_000280,JS01613.hea,1,0,5000,head_tail
seg_000281,JS01618.hea,1,0,5000,head_tail
seg_000283,JS01633.hea,1,0,5000,head_tail
seg_000284,JS01638.hea,1,0,5000,head_tail
seg_000286,JS01643.hea,1,0,5000,head_tail
seg_000288,JS01653.hea,1,0,5000,head_tail
seg_000289,JS01655.hea,1,0,5000,head_tail
seg_000290,JS01667.hea,1,0,5000,head_tail
seg_000291,JS01669.hea,1,0,5000,head_tail
seg_000292,JS01671.hea,1,0,5000,head_tail
seg_000293,JS01672.hea,1,0,5000,head_tail
seg_000296,JS01681.hea,1,0,5000,head_tail
seg_000297,JS01686.hea,1,0,5000,head_tail
seg_000299,JS01690.hea,1,0,5000,head_tail
seg_000301,JS01697.hea,1,0,5000,head_tail
seg_000303,JS01705.hea,1,0,5000,head_tail
seg_000304,JS01708.hea,1,0,5000,head_tail
seg_000305,JS01714.hea,1,0,5000,head_tail
seg_000306,JS01723.hea,1,0,5000,head_tail
seg_000307,JS01726.hea,1,0,5000,head_tail
seg_000308,JS01735.hea,1,0,5000,head_tail
seg_000309,JS01746.hea,1,0,5000,head_tail
seg_000310,JS01748.hea,1,0,5000,head_tail
seg_000311,JS01750.hea,1,0,5000,head_tail
seg_000313,JS01757.hea,1,0,5000,head_tail
seg_000315,JS01769.hea,1,0,5000,head_tail
seg_000317,JS01793.hea,1,0,5000,head_tail
seg_000318,JS01807.hea,1,0,5000,head_tail
seg_000319,JS01816.hea,1,0,5000,head_tail
seg_000320,JS01818.hea,1,0,5000,head_tail
seg_000324,JS01851.hea,1,0,5000,head_tail
seg_000325,JS01854.hea,1,0,5000,head_tail
seg_000326,JS01868.hea,1,0,5000,head_tail
seg_000327,JS01870.hea,1,0,5000,head_tail
seg_000329,JS01880.hea,1,0,5000,head_tail
seg_000330,JS01882.hea,1,0,5000,head_tail
seg_000331,JS01897.hea,1,0,5000,head_tail
seg_000332,JS01900.hea,1,0,5000,head_tail
seg_000333,JS01923.hea,1,0,5000,head_tail
seg_000334,JS01926.hea,1,0,5000,head_tail
seg_000336,JS01934.hea,1,0,5000,head_tail
seg_000337,JS01937.hea,1,0,5000,head_tail
seg_000338,JS01942.hea,1,0,5000,head_tail
seg_000339,JS01951.hea,1,0,5000,head_tail
seg_000340,JS01953.hea,1,0,5000,head_tail
seg_000342,JS01962.hea,1,0,5000,head_tail
seg_000343,JS01964.hea,1,0,5000,head_tail
seg_000344,JS01966.hea,1,0,5000,head_tail
seg_000345,JS01967.hea,1,0,5000,head_tail
seg_000348,JS01982.hea,1,0,5000,head_tail
seg_000349,JS01985.hea,1,0,5000,head_tail
seg_000351,JS01995.hea,1,0,5000,head_tail
seg_000353,JS02016.hea,1,0,5000,head_tail
seg_000356,JS02026.hea,1,0,5000,head_tail
seg_000358,JS02032.hea,1,0,5000,head_tail
seg_000359,JS02042.hea,1,0,5000,head_tail
seg_000360,JS02043.hea,1,0,5000,head_tail
seg_000363,JS02051.hea,1,0,5000,head_tail
seg_000364,JS02055.hea,1,0,5000,head_tail
seg_000365,JS02059.hea,1,0,5000,head_tail
seg_000366,JS02063.hea,1,0,5000,head_tail
seg_000367,JS02081.hea,1,0,5000,head_tail
seg_000369,JS02098.hea,1,0,5000,head_tail
seg_000371,JS02104.hea,1,0,5000,head_tail
seg_000372,JS02106.hea,1,0,5000,head_tail
seg_000373,JS02107.hea,1,0,5000,head_tail
seg_000374,JS02118.hea,1,0,5000,head_tail
seg_000375,JS02132.hea,1,0,5000,head_tail
seg_000376,JS02136.hea,1,0,5000,head_tail
seg_000377,JS02137.hea,1,0,5000,head_tail
seg_000378,JS02149.hea,1,0,5000,head_tail
seg_000381,JS02164.hea,1,0,5000,head_tail
seg_000383,JS02170.hea,1,0,5000,head_tail
seg_000384,JS02184.hea,1,0,5000,head_tail
seg_000385,JS02192.hea,1,0,5000,head_tail
seg_000386,JS02213.hea,1,0,5000,head_tail
seg_000387,JS02219.hea,1,0,5000,head_tail
seg_000389,JS02234.hea,1,0,5000,head_tail
seg_000391,JS02246.hea,1,0,5000,head_tail
seg_000394,JS02270.hea,1,0,5000,head_tail
seg_000395,JS02294.hea,1,0,5000,head_tail
seg_000397,JS02301.hea,1,0,5000,head_tail
seg_000398,JS02313.hea,1,0,5000,head_tail
seg_000399,JS02317.hea,1,0,5000,head_tail
seg_000400,JS02318.hea,1,0,5000,head_tail
seg_000402,JS02344.hea,1,0,5000,head_tail
seg_000404,JS02353.hea,1,0,5000,head_tail
seg_000405,JS02357.hea,1,0,5000,head_tail
seg_000406,JS02364.hea,1,0,5000,head_tail
seg_000407,JS02378.hea,1,0,5000,head_tail
seg_000408,JS02379.hea,1,0,5000,head_tail
seg_000409,JS02381.hea,1,0,5000,head_tail
seg_000412,JS02402.hea,1,0,5000,head_tail
seg_000413,JS02403.hea,1,0,5000,head_tail
seg_000415,JS02416.hea,1,0,5000,head_tail
seg_000418,JS02435.hea,1,0,5000,head_tail
seg_000419,JS02444.hea,1,0,5000,head_tail
seg_000421,JS02451.hea,1,0,5000,head_tail
seg_000422,JS02471.hea,1,0,5000,head_tail
seg_000423,JS02474.hea,1,0,5000,head_tail
seg_000425,JS02483.hea,1,0,5000,head_tail
seg_000426,JS02489.hea,1,0,5000,head_tail
seg_000428,JS02493.hea,1,0,5000,head_tail
seg_000429,JS02507.hea,1,0,5000,head_tail
seg_000430,JS02508.hea,1,0,5000,head_tail
seg_000431,JS02516.hea,1,0,5000,head_tail
seg_000432,JS02524.hea,1,0,5000,head_tail
seg_000433,JS02533.hea,1,0,5000,head_tail
seg_000435,JS02549.hea,1,0,5000,head_tail
seg_000436,JS02552.hea,1,0,5000,head_tail
seg_000437,JS02559.hea,1,0,5000,head_tail
seg_000438,JS02576.hea,1,0,5000,head_tail
seg_000442,JS02602.hea,1,0,5000,head_tail
seg_000443,JS02607.hea,1,0,5000,head_tail
seg_000445,JS02614.hea,1,0,5000,head_tail
seg_000446,JS02624.hea,1,0,5000,head_tail
seg_000447,JS02627.hea,1,0,5000,head_tail
seg_000448,JS02640.hea,1,0,5000,head_tail
seg_000449,JS02646.hea,1,0,5000,head_tail
seg_000452,JS02683.hea,1,0,5000,head_tail
seg_000453,JS02686.hea,1,0,5000,head_tail
seg_000455,JS02693.hea,1,0,5000,head_tail
seg_000457,JS02699.hea,1,0,5000,head_tail
seg_000458,JS02723.hea,1,0,5000,head_tail
seg_000459,JS02728.hea,1,0,5000,head_tail
seg_000460,JS02734.hea,1,0,5000,head_tail
seg_000461,JS02735.hea,1,0,5000,head_tail
seg_000462,JS02740.hea,1,0,5000,head_tail
seg_000464,JS02746.hea,1,0,5000,head_tail
seg_000465,JS02747.hea,1,0,5000,head_tail
seg_000467,JS02784.hea,1,0,5000,head_tail
seg_000468,JS02798.hea,1,0,5000,head_tail
seg_000471,JS02812.hea,1,0,5000,head_tail
seg_000472,JS02813.hea,1,0,5000,head_tail
seg_000473,JS02817.hea,1,0,5000,head_tail
seg_000474,JS02818.hea,1,0,5000,head_tail
seg_000475,JS02819.hea,1,0,5000,head_tail
seg_000477,JS02822.hea,1,0,5000,head_tail
seg_000478,JS02834.hea,1,0,5000,head_tail
seg_000481,JS02866.hea,1,0,5000,head_tail
seg_000482,JS02879.hea,1,0,5000,head_tail
seg_000483,JS02880.hea,1,0,5000,head_tail
seg_000485,JS02890.hea,1,0,5000,head_tail
seg_000488,JS02909.hea,1,0,5000,head_tail
seg_000490,JS02920.hea,1,0,5000,head_tail
seg_000491,JS02925.hea,1,0,5000,head_tail
seg_000493,JS02930.hea,1,0,5000,head_tail
seg_000494,JS02937.hea,1,0,5000,head_tail
seg_000496,JS02945.hea,1,0,5000,head_tail
seg_000498,JS02954.hea,1,0,5000,head_tail
seg_000499,JS02964.hea,1,0,5000,head_tail
seg_000501,JS02985.hea,1,0,5000,head_tail
seg_000503,JS02997.hea,1,0,5000,head_tail
seg_000504,JS03001.hea,1,0,5000,head_tail
seg_000507,JS03005.hea,1,0,5000,head_tail
seg_000508,JS03009.hea,1,0,5000,head_tail
seg_000510,JS03038.hea,1,0,5000,head_tail
seg_000511,JS03049.hea,1,0,5000,head_tail
seg_000512,JS03050.hea,1,0,5000,head_tail
seg_000513,JS03052.hea,1,0,5000,head_tail
seg_000514,JS03056.hea,1,0,5000,head_tail
seg_000515,JS03070.hea,1,0,5000,head_tail
seg_000516,JS03071.hea,1,0,5000,head_tail
seg_000517,JS03075.hea,1,0,5000,head_tail
seg_000519,JS03081.hea,1,0,5000,head_tail
seg_000520,JS03083.hea,1,0,5000,head_tail
seg_000521,JS03084.hea,1,0,5000,head_tail
seg_000523,JS03090.hea,1,0,5000,head_tail
seg_000524,JS03092.hea,1,0,5000,head_tail
seg_000526,JS03096.hea,1,0,5000,head_tail
seg_000528,JS03114.hea,1,0,5000,head_tail
seg_000530,JS03122.hea,1,0,5000,head_tail
seg_000531,JS03127.hea,1,0,5000,head_tail
seg_000532,JS03133.hea,1,0,5000,head_tail
seg_000534,JS03147.hea,1,0,5000,head_tail
seg_000535,JS03150.hea,1,0,5000,head_tail
seg_000536,JS03164.hea,1,0,5000,head_tail
seg_000538,JS03172.hea,1,0,5000,head_tail
seg_000539,JS03173.hea,1,0,5000,head_tail
seg_000540,JS03186.hea,1,0,5000,head_tail
seg_000541,JS03198.hea,1,0,5000,head_tail
seg_000542,JS03205.hea,1,0,5000,head_tail
seg_000543,JS03211.hea,1,0,5000,head_tail
seg_000544,JS03221.hea,1,0,5000,head_tail
seg_000545,JS03244.hea,1,0,5000,head_tail
seg_000546,JS03248.hea,1,0,5000,head_tail
seg_000548,JS03260.hea,1,0,5000,head_tail
seg_000550,JS03282.hea,1,0,5000,head_tail
seg_000551,JS03287.hea,1,0,5000,head_tail
seg_000553,JS03303.hea,1,0,5000,head_tail
seg_000554,JS03306.hea,1,0,5000,head_tail
seg_000557,JS03310.hea,1,0,5000,head_tail
seg_000558,JS03315.hea,1,0,5000,head_tail
seg_000559,JS03316.hea,1,0,5000,head_tail
seg_000561,JS03327.hea,1,0,5000,head_tail
seg_000562,JS03334.hea,1,0,5000,head_tail
seg_000564,JS03358.hea,1,0,5000,head_tail
seg_000566,JS03362.hea,1,0,5000,head_tail
seg_000567,JS03365.hea,1,0,5000,head_tail
seg_000569,JS03367.hea,1,0,5000,head_tail
seg_000570,JS03368.hea,1,0,5000,head_tail
seg_000573,JS03382.hea,1,0,5000,head_tail
seg_000574,JS03391.hea,1,0,5000,head_tail
seg_000575,JS03393.hea,1,0,5000,head_tail
seg_000576,JS03396.hea,1,0,5000,head_tail
seg_000577,JS03399.hea,1,0,5000,head_tail
seg_000578,JS03409.hea,1,0,5000,head_tail
seg_000580,JS03417.hea,1,0,5000,head_tail
seg_000582,JS03426.hea,1,0,5000,head_tail
seg_000583,JS03434.hea,1,0,5000,head_tail
seg_000586,JS03443.hea,1,0,5000,head_tail
seg_000588,JS03464.hea,1,0,5000,head_tail
seg_000589,JS03475.hea,1,0,5000,head_tail
seg_000590,JS03477.hea,1,0,5000,head_tail
seg_000592,JS03489.hea,1,0,5000,head_tail
seg_000593,JS03491.hea,1,0,5000,head_tail
seg_000594,JS03497.hea,1,0,5000,head_tail
seg_000595,JS03501.hea,1,0,5000,head_tail
seg_000596,JS03505.hea,1,0,5000,head_tail
seg_000598,JS03508.hea,1,0,5000,head_tail
seg_000602,JS03563.hea,1,0,5000,head_tail
seg_000603,JS03564.hea,1,0,5000,head_tail
seg_000605,JS03570.hea,1,0,5000,head_tail
seg_000606,JS03581.hea,1,0,5000,head_tail
seg_000607,JS03583.hea,1,0,5000,head_tail
seg_000609,JS03586.hea,1,0,5000,head_tail
seg_000610,JS03587.hea,1,0,5000,head_tail
seg_000614,JS03600.hea,1,0,5000,head_tail
seg_000615,JS03601.hea,1,0,5000,head_tail
seg_000616,JS03603.hea,1,0,5000,head_tail
seg_000617,JS03604.hea,1,0,5000,head_tail
seg_000619,JS03610.hea,1,0,5000,head_tail
seg_000621,JS03615.hea,1,0,5000,head_tail
seg_000623,JS03623.hea,1,0,5000,head_tail
seg_000625,JS03633.hea,1,0,5000,head_tail
seg_000626,JS03634.hea,1,0,5000,head_tail
seg_000628,JS03643.hea,1,0,5000,head_tail
seg_000629,JS03647.hea,1,0,5000,head_tail
seg_000630,JS03648.hea,1,0,5000,head_tail
seg_000631,JS03659.hea,1,0,5000,head_tail
seg_000632,JS03660.hea,1,0,5000,head_tail
seg_000634,JS03663.hea,1,0,5000,head_tail
seg_000635,JS03668.hea,1,0,5000,head_tail
seg_000636,JS03672.hea,1,0,5000,head_tail
seg_000637,JS03674.hea,1,0,5000,head_tail
seg_000638,JS03676.hea,1,0,5000,head_tail
seg_000639,JS03678.hea,1,0,5000,head_tail
seg_000641,JS03689.hea,1,0,5000,head_tail
seg_000642,JS03691.hea,1,0,5000,head_tail
seg_000643,JS03697.hea,1,0,5000,head_tail
seg_000645,JS03699.hea,1,0,5000,head_tail
seg_000646,JS03707.hea,1,0,5000,head_tail
seg_000649,JS03719.hea,1,0,5000,head_tail
seg_000650,JS03726.hea,1,0,5000,head_tail
seg_000651,JS03729.hea,1,0,5000,head_tail
seg_000652,JS03731.hea,1,0,5000,head_tail
seg_000654,JS03742.hea,1,0,5000,head_tail
seg_000655,JS03746.hea,1,0,5000,head_tail
seg_000656,JS03748.hea,1,0,5000,head_tail
seg_000657,JS03756.hea,1,0,5000,head_tail
seg_000660,JS03765.hea,1,0,5000,head_tail
seg_000661,JS03766.hea,1,0,5000,head_tail
seg_000664,JS03778.hea,1,0,5000,head_tail
seg_000665,JS03792.hea,1,0,5000,head_tail
seg_000667,JS03802.hea,1,0,5000,head_tail
seg_000668,JS03811.hea,1,0,5000,head_tail
seg_000669,JS03813.hea,1,0,5000,head_tail
seg_000670,JS03830.hea,1,0,5000,head_tail
seg_000672,JS03836.hea,1,0,5000,head_tail
seg_000673,JS03838.hea,1,0,5000,head_tail
seg_000674,JS03845.hea,1,0,5000,head_tail
seg_000677,JS03853.hea,1,0,5000,head_tail
seg_000679,JS03856.hea,1,0,5000,head_tail
seg_000680,JS03858.hea,1,0,5000,head_tail
seg_000682,JS03863.hea,1,0,5000,head_tail
seg_000683,JS03865.hea,1,0,5000,head_tail
seg_000684,JS03872.hea,1,0,5000,head_tail
seg_000687,JS03877.hea,1,0,5000,head_tail
seg_000688,JS03884.hea,1,0,5000,head_tail
seg_000689,JS03891.hea,1,0,5000,head_tail
seg_000693,JS03920.hea,1,0,5000,head_tail
seg_000694,JS03932.hea,1,0,5000,head_tail
seg_000695,JS03937.hea,1,0,5000,head_tail
seg_000697,JS03950.hea,1,0,5000,head_tail
seg_000698,JS03955.hea,1,0,5000,head_tail
seg_000702,JS03989.hea,1,0,5000,head_tail
seg_000703,JS03991.hea,1,0,5000,head_tail
seg_000704,JS04001.hea,1,0,5000,head_tail
seg_000707,JS04040.hea,1,0,5000,head_tail
seg_000709,JS04052.hea,1,0,5000,head_tail
seg_000712,JS04069.hea,1,0,5000,head_tail
seg_000713,JS04073.hea,1,0,5000,head_tail
seg_000714,JS04077.hea,1,0,5000,head_tail
seg_000715,JS04083.hea,1,0,5000,head_tail
seg_000716,JS04086.hea,1,0,5000,head_tail
seg_000717,JS04094.hea,1,0,5000,head_tail
seg_000718,JS04095.hea,1,0,5000,head_tail
seg_000719,JS04098.hea,1,0,5000,head_tail
seg_000720,JS04128.hea,1,0,5000,head_tail
seg_000723,JS04154.hea,1,0,5000,head_tail
seg_000724,JS04166.hea,1,0,5000,head_tail
seg_000725,JS04174.hea,1,0,5000,head_tail
seg_000727,JS04177.hea,1,0,5000,head_tail
seg_000728,JS04191.hea,1,0,5000,head_tail
seg_000731,JS04201.hea,1,0,5000,head_tail
seg_000734,JS04207.hea,1,0,5000,head_tail
seg_000736,JS04212.hea,1,0,5000,head_tail
seg_000737,JS04215.hea,1,0,5000,head_tail
seg_000739,JS04220.hea,1,0,5000,head_tail
seg_000740,JS04222.hea,1,0,5000,head_tail
seg_000741,JS04225.hea,1,0,5000,head_tail
seg_000743,JS04232.hea,1,0,5000,head_tail
seg_000744,JS04237.hea,1,0,5000,head_tail
seg_000746,JS04243.hea,1,0,5000,head_tail
seg_000747,JS04258.hea,1,0,5000,head_tail
seg_000748,JS04259.hea,1,0,5000,head_tail
seg_000750,JS04263.hea,1,0,5000,head_tail
seg_000751,JS04277.hea,1,0,5000,head_tail
seg_000752,JS04278.hea,1,0,5000,head_tail
seg_000753,JS04279.hea,1,0,5000,head_tail
seg_000757,JS04313.hea,1,0,5000,head_tail
seg_000759,JS04321.hea,1,0,5000,head_tail
seg_000760,JS04322.hea,1,0,5000,head_tail
seg_000761,JS04323.hea,1,0,5000,head_tail
seg_000765,JS04345.hea,1,0,5000,head_tail
seg_000766,JS04347.hea,1,0,5000,head_tail
seg_000771,JS04383.hea,1,0,5000,head_tail
seg_000773,JS04386.hea,1,0,5000,head_tail
seg_000774,JS04393.hea,1,0,5000,head_tail
seg_000775,JS04394.hea,1,0,5000,head_tail
seg_000776,JS04405.hea,1,0,5000,head_tail
seg_000777,JS04407.hea,1,0,5000,head_tail
seg_000778,JS04410.hea,1,0,5000,head_tail
seg_000779,JS04411.hea,1,0,5000,head_tail
seg_000781,JS04414.hea,1,0,5000,head_tail
seg_000782,JS04417.hea,1,0,5000,head_tail
seg_000783,JS04423.hea,1,0,5000,head_tail
seg_000786,JS04430.hea,1,0,5000,head_tail
seg_000787,JS04434.hea,1,0,5000,head_tail
seg_000788,JS04440.hea,1,0,5000,head_tail
seg_000789,JS04441.hea,1,0,5000,head_tail
seg_000790,JS04447.hea,1,0,5000,head_tail
seg_000791,JS04452.hea,1,0,5000,head_tail
seg_000792,JS04459.hea,1,0,5000,head_tail
seg_000793,JS04462.hea,1,0,5000,head_tail
seg_000796,JS04471.hea,1,0,5000,head_tail
seg_000798,JS04477.hea,1,0,5000,head_tail
seg_000800,JS04501.hea,1,0,5000,head_tail
seg_000801,JS04504.hea,1,0,5000,head_tail
seg_000802,JS04506.hea,1,0,5000,head_tail
seg_000804,JS04516.hea,1,0,5000,head_tail
seg_000805,JS04520.hea,1,0,5000,head_tail
seg_000808,JS04534.hea,1,0,5000,head_tail
seg_000811,JS04549.hea,1,0,5000,head_tail
seg_000812,JS04561.hea,1,0,5000,head_tail
seg_000815,JS04579.hea,1,0,5000,head_tail
seg_000816,JS04583.hea,1,0,5000,head_tail
